Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Chris Murray,1 review,US,"Sep 3, 2022Invited","Incredible time savings for small business owners!Rippling has been amazing and it has simplified our HR, onboarding, and payroll processes, allowing me to focus on growing the business and spending time with my family instead of navigating through clunky forms and websites.Date of experience: September 03, 2022",5
rippling.com,Emily Allan,1 review,US,"Sep 2, 2022Invited","One Stop Shop for HR needs!I love using Rippling for onboarding new employees, storing employee data, and for device management. It's really a one stop shop for my HR needs. Plus, their Support team is really responsive!Date of experience: September 02, 2022",5
rippling.com,Karen Hammond,1 review,US,"Sep 2, 2022Invited","Easy to LearnRippling is a very easy program to learn and work with for True North. It is makes my life easier!Date of experience: September 02, 2022",5
rippling.com,Jen Cantu,1 review,US,"Sep 2, 2022Invited","Rippling gets an A+As an employee and an HR professional I have found the Rippling UI and functionality intuitive and easy to use.  When it comes to navigating an HRIS I always want to see a well thought out workflow and easy to find information.  Rippling has both.  In addition, open enrollment was seamless. Another must-have in a good HRIS.Date of experience: September 02, 2022",5
rippling.com,Muhammed Hammad,1 review,US,"Sep 2, 2022Invited","The Best HR and IT Management Service!I work for a company that uses Rippling for HR management and technology inventorying. In terms of the HR aspect, Rippling goes above and beyond with their simple but effective website/app to access things like payroll, time off requests, and insurance. On the other side, in terms of their inventory system. its quick and simple to assign/unassign new and old employees devices while also allowing me to see every device in the company and who it currently belongs to, with remote controls as well.Date of experience: September 02, 2022",5
rippling.com,Matt S,1 review,US,"Sep 1, 2022Invited","Rippling is way better than Paylocity...Rippling is way better than Paylocity! It is well designed, easy to use, and it makes me happy! Thank you Rippling! :)Date of experience: September 01, 2022",5
rippling.com,Jacob Elensky,1 review,US,"Sep 1, 2022Invited","Rippling saved me a ton of time for…Rippling saved me a ton of time for month end close and allows for easy benefit selections for employees.Date of experience: September 01, 2022",5
rippling.com,Anonymous,1 review,US,"Sep 1, 2022Invited","Great experienceGreat experience with Rippling and easy to find all the required information at one place. Would definitely recommend using it.Date of experience: September 01, 2022",5
rippling.com,James Small,1 review,US,"Sep 1, 2022Invited","Sorry I don't have an criticismWe use Rippling for our company organization. It does very well handling clerical things such as payroll and insurance, etc. Rippling works as intended and is intuitive as far as UI. I don't really have anything to complain aboutDate of experience: September 01, 2022",5
rippling.com,Clayton Durham,1 review,US,"Sep 1, 2022Invited","I like using Rippling…The more I use Rippling the more I like it, it's my all in one APP for work.Date of experience: September 01, 2022",5
rippling.com,Christopher Prince,1 review,US,"Sep 1, 2022Invited","Rippling has been a big part of my…Rippling has been a big part of my onboarding...and I've been super impressed.  It's been extremely easy to use.  I just finished my medical benefits election and the process couldn't have been easier.  The information was laid out well.  The wizard was intuitive.  No brainer to recommend Rippling...Date of experience: September 01, 2022",5
rippling.com,Michael Anthony,1 review,US,"Aug 31, 2022Invited","Rippling has been a wonderful toolRippling has been a wonderful tool, that has made payroll and all aspects of HR a wonderful experience. Very easy and user friendly.Date of experience: August 31, 2022",5
rippling.com,Daniel Swem,1 review,US,"Aug 31, 2022Invited","Easy & SafeRippling is easy to use and stores information safely, which is a stellar combination. I highly recommend them!Date of experience: August 31, 2022",5
rippling.com,Helen,1 review,US,"Aug 30, 2022Invited","I would highly recommend using Rippling…I would highly recommend using Rippling for a unified workplace management system! At our company we mainly use it for HR management, as a non-hr employee user I found it makes it way easier for me to keep track of my payrolls, benefits, time offs and you name it all at one place, and the dashboards provides a great high-level information about your stuffs, overall, the platform is super user friendly!Date of experience: August 30, 2022",5
rippling.com,RZB,1 review,US,"Aug 30, 2022Invited","Easiest onboarding everRippling has never made onboarding at a new company this easy (this is my 4th job). They make things like health insurance benefits easy to understand in a digestable format. They struck a balance between automated and quick while also coming across as personalized (as if someone from HR was sending the emails)Date of experience: August 30, 2022",5
rippling.com,Peter Makhnatch,1 review,US,"Aug 30, 2022Invited","Rippling reviewMy company uses Rippling for organizing essential information about my employment, time-off, insurance, HR structure etc.I especially like the straightforward interface that doesn't have unnecessary links, ads, suggestions etc. Everything you might care about is within 1-3 clicks.Icons are visualized really well which helps me remember location of the information I'm looking for.Date of experience: August 30, 2022",5
rippling.com,Cassius,1 review,US,"Aug 30, 2022Invited","Rippling: the future of Digital HRRippling is easy and efficient, I recommend it to any party needing an HR software/platform.Date of experience: August 30, 2022",5
rippling.com,Jonathan Millikan,1 review,US,"Aug 30, 2022Invited","Great tool - The DocuSign of HR softwareRippling is an easy-to-use interface that allows employees to effectively find what is required in compliance plans from an employer. I would say that at times there are some menus that can be hard to navigate or are not immediately obvious. For the most part, rippling makes compliance decisions and benefits easy, taking a DocuSign approach to menu operation, walking you through the necessary steps to accomplish tasks quickly and with full comprehension.Date of experience: August 30, 2022",4
rippling.com,Penpicha Jingjungvisuti,1 review,CA,"Aug 30, 2022Invited","Rippling has been a very good platform…Rippling has been a very good platform so far. I like the 'to do lists' the most. It really helps me keep everything up to date and make sure that I don't miss any important task.Date of experience: August 30, 2022",5
rippling.com,Sal Salman,1 review,US,"Aug 29, 2022Invited","Highly recommend itHighly recommend it. I've been using Rippling for a while now and it makes managing my work related documents and other important things super easy! The UI is very friendly and intuitive. I appreciate it product like Rippling that makes the tedious tasks a breeze to manage.Date of experience: August 29, 2022",5
